Series Name,Series Code,Country Name,Country Code,1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Montenegro,MNE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.86,5.3,4.9,4.86,5.4,5.19,4.58,4.97,5.07,7.13,6.46,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Morocco,MAR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.93646741,1.00273478,1.08123076,0.99790573,1.01085818,1.10253143,1.68357384,1.80634582,1.88765144,2.12625146,2.16227508,2.2546432,2.33175611,2.32684731,2.09785223,1.98215687,2.00518847,1.98112547,1.9875257,2.02342105,2.46564341,2.22957587,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Mozambique,MOZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.1387012,1.37296844,1.2326442,1.22760653,1.16731966,1.48059738,1.18389058,1.21262467,1.24205959,1.31300271,1.2781167,1.27621472,1.26101863,1.51853013,1.74078834,1.81552148,1.74219394,1.74276435,1.80703926,1.84061074,2.39674187,2.57044268,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Myanmar,MMR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.26,0.24,0.36,0.24,0.25,0.17,0.27,0.2,0.17,0.19,0.19,0.23,0.42,0.6,1.06,1.2,0.72,0.75,0.73,0.66,0.7,1.06,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Namibia,NAM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.8139286,4.91032267,5.12673759,5.2304616,4.93802452,4.50579071,4.31252623,4.68895483,4.13121605,3.45770502,3.98765874,4.09209919,3.87052751,4.18122244,3.883605,4.21268463,4.37176323,4.05778646,3.86995769,3.98556781,4.41917324,4.45213938,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Nauru,NRU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16.6683979,12.96107578,9.82158947,7.4719758,4.88974905,9.72499847,10.87369251,16.81926155,12.60140991,6.32094669,7.59175539,5.67363787,4.0232172,5.35097265,6.16783905,8.4357338,9.87076759,8.42948341,9.77889729,10.3461647,9.88010979,11.34250546,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Nepal,NPL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.49,0.58,0.79,0.66,0.65,0.75,0.85,0.68,0.71,0.8,0.79,0.8,0.79,0.76,0.87,0.91,1.01,1.07,1.07,1.1,1.57,1.8,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Netherlands,NLD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.31,5.6,6.04,6.34,6.24,6.21,5.99,5.96,6.27,6.8,6.95,7,7.22,7.3,7.17,6.82,6.64,6.5,6.59,6.69,7.72,7.88,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,New Caledonia,NCL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,New Zealand,NZL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.56446981,5.54619789,5.92019367,5.82977486,6.08666468,6.36613989,6.67046022,6.60466003,7.08283758,7.4772172,7.50836039,7.49986553,7.57742262,7.2670989,7.2801528,6.93415546,6.8915782,6.76606941,6.7610755,7.13066435,7.84314537,7.74131298,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Nicaragua,NIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.56718063,2.45915222,2.46180677,2.55710077,2.27378821,2.5080986,2.86238265,3.15306878,3.19054222,3.81332731,3.55465937,3.53044653,3.74920559,3.86888838,4.15811014,4.46586037,4.65122414,4.85718918,5.17776585,5.27607536,5.35035658,6.13926029,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Niger,NER,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.12999868,1.14577425,1.20736778,1.07094669,1.18101633,1.92018211,2.05841017,1.50168717,1.55048525,1.5377779,1.31193817,1.27229619,1.03993595,1.34044802,1.27712584,1.11163116,1.10086405,1.88514483,1.76657593,2.02236509,2.31365919,2.12211633,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Nigeria,NGA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.58559412,0.8576929,0.53133184,0.92982918,1.202034,1.14133215,0.90186709,0.7786122,0.66059941,0.57001245,0.44847032,0.47937736,0.54436672,0.48927844,0.44593188,0.58907843,0.47496933,0.53266305,0.49754828,0.46980387,0.50597858,0.54102808,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,North Macedonia,MKD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.71,4.56,4.73,4.95,4.72,4.38,4.22,4.04,4.23,4.09,4.07,4.06,4.13,4.41,4.02,4.12,4.06,3.76,3.76,4.26,4.67,4.64,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Norway,NOR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.29,6.63,7.45,7.65,7.3,6.89,6.57,6.71,6.66,7.63,7.5,7.37,7.39,7.55,7.92,8.61,8.99,8.71,8.54,8.95,9.82,8.66,6.98,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Oman,OMN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.19491506,2.21537399,2.31827164,2.29992843,2.12697983,1.86491668,1.62979662,1.71506763,1.38406205,2.00759625,2.04789329,1.82965529,1.88399208,2.19339776,2.82171035,3.6793406,3.75263762,3.5271337,2.77846813,3.33252549,4.68192053,3.81048203,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Pakistan,PAK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.95938939,0.90441006,1.00493944,0.56934661,0.60823673,0.56327784,0.48642761,0.48821455,0.42355877,0.50744212,0.52213752,0.43720981,0.61004925,0.62996411,0.59680569,0.67638046,0.70145196,0.91277039,0.93591464,0.94301248,1.03954744,0.84496921,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Palau,PLW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.61960411,3.96126223,3.58202147,3.94900894,4.14845562,3.47357202,3.63601208,3.40086675,3.04033828,3.99591303,4.84195089,5.08927011,5.56376314,5.66813135,6.07648849,5.51038313,5.84968996,6.10259295,6.4934516,6.91780424,6.5370698,7.39720869,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Panama,PAN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.6724925,4.54805422,4.58416319,4.31301737,4.64440823,3.81730461,4.21131468,5.03114557,4.72534323,4.81850386,4.82290459,4.3900466,4.04670668,4.22649384,4.39001703,4.36895657,4.4892478,4.5744648,4.56963205,4.80475616,5.8625102,5.37886906,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Papua New Guinea,PNG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.70150447,1.66755974,1.76445663,1.42519522,1.70005941,1.61288869,1.62889814,1.63440716,1.51408112,1.55684996,1.30032146,1.49705744,1.82221472,1.98455942,2.02066565,1.37782788,1.67796266,1.68148077,1.61519086,1.3562634,1.58207059,1.16016066,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Paraguay,PRY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.32489133,1.94766605,1.46725607,1.63003397,1.59777284,1.58578682,1.76220965,1.73575354,1.62055254,2.12176824,2.1311543,2.46140838,3.03290367,2.6527679,3.16169024,3.1565783,3.14797997,3.02672791,3.02979112,3.31885815,4.13318157,4.46610212,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Peru,PER,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.34087849,2.47586274,2.52271342,2.33570814,2.3036108,2.56580162,2.21611428,2.15426159,2.18010473,2.50058532,2.44709301,2.31150389,2.48541355,2.65196824,2.95621157,3.02036071,3.05809808,3.03438616,3.17308927,3.25723219,4.32614946,3.9896729,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Philippines,PHL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.36,1.16,0.98,1.11,1.09,1.24,1.21,1.18,1.16,1.28,1.32,1.06,1.1,1.12,1.26,1.47,1.47,1.48,1.54,1.69,2.33,2.31,2.13,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Poland,POL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.61,3.99,4.24,4.08,3.96,3.98,4,4.09,4.54,4.73,4.61,4.47,4.37,4.56,4.49,4.44,4.53,4.53,4.49,4.61,4.67,4.64,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Portugal,PRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6,6.05,6.33,6.44,6.73,6.84,5.93,5.8,5.99,6.46,6.67,6.28,5.92,5.86,5.77,5.75,5.78,5.69,5.76,5.78,6.77,7.03,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Puerto Rico,PRI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Qatar,QAT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.1739918,1.4624722,1.547966,2.62767673,2.38695359,1.92000175,1.71230614,1.54760242,1.22314608,1.69266617,1.32764482,1.17667866,1.38358474,1.74754512,2.10174274,3.19502282,3.04590583,2.71251249,2.50761104,2.72214365,3.30993986,2.46038246,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Romania,ROU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.34,3.49,3.68,4.46,4.04,4.41,4.02,4.09,4.07,4.15,4.51,3.36,3.47,4.12,3.97,3.85,3.97,4.08,4.4,4.58,4.99,4.9,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Russian Federation,RUS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.98,3.04,3.22,3,2.8,2.92,2.94,2.95,3.07,3.5,3.05,3,3.14,3.17,3.2,3.11,3.01,3.06,3.18,3.45,5.45,5.26,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Rwanda,RWA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.64626944,0.698044,0.75874555,2.30581403,1.92855704,1.61526906,1.48286724,1.74706471,1.81512129,1.88223851,2.03978682,2.19846153,2.05578661,2.17317319,2.19436383,2.10574889,2.23370934,2.2288599,2.34174061,2.51631737,3.02292728,2.98952579,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Samoa,WSM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.58244371,3.11965823,3.41633463,2.81717443,3.02092052,3.17797899,3.44210529,3.27875233,3.46781611,3.98351336,3.8858633,3.66722965,3.91343451,4.02632999,4.53783798,4.51301289,3.80462384,3.92245984,3.69565225,4.31464434,4.71282053,5.12033176,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,San Marino,SMR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.26485729,4.03321981,3.63807321,3.74707913,3.81809044,3.87701797,4.07534981,4.34516525,5,5.35588455,7.16314268,7.96990728,7.33665133,7.30673313,7.28606033,7.38052702,7.23664856,7.35798597,7.23374033,7.61165524,7.02974606,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Sao Tome and Principe,STP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.49420285,3.68880081,3.75619411,6.03408194,5.16686916,4.99696541,0.53524059,1.66388464,1.22298861,1.69961309,2.0473361,2.24904656,2.10990143,2.66235065,2.36508298,1.68867922,2.59254098,2.97378111,2.44251728,2.1570518,2.95996237,3.35472345,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Saudi Arabia,SAU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.03455424,3.23656988,3.07289648,2.87985444,2.56182718,2.47836328,2.64139128,2.5073967,1.88940501,2.78823733,2.25921559,2.46959376,2.7229948,3.07811379,3.68119764,4.01395226,4.34351063,4.33328104,3.75438356,4.03419256,5.2034235,4.59467316,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Senegal,SEN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.25274444,1.415766,1.33993769,1.54446924,1.62704813,1.59510648,1.7594533,1.31880546,1.3871423,1.40655613,1.16160154,1.30861926,1.21922708,1.17077053,1.080037,1.07820702,1.06801915,1.01061249,1.11893904,1.05768847,1.72161877,1.12499821,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Serbia,SRB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.0480175,4.3420043,5.47964525,5.35611153,5.32136869,5.422544,5.30835724,5.72144651,5.86755705,5.76196146,5.81205225,5.57045889,5.79436255,5.57435799,5.38649464,5.08387613,4.87050915,4.72497892,5.06508875,5.05642891,5.3023901,6.26030159,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Seychelles,SYC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.78593802,3.75857329,3.63683939,4.14589357,3.81282496,3.62017798,3.44340944,3.04300809,2.40282655,2.3870523,3.1060183,3.01365519,4.02018118,3.20524502,3.18385339,3.15717173,3.43058586,3.48172712,3.6267302,3.49421597,5.11240625,4.02404499,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Sierra Leone,SLE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.89177084,1.04106128,1.09145212,1.02605963,0.98751467,0.98310024,0.90673697,0.70608526,0.71320099,0.9796235,1.31722975,1.15140748,0.96647245,0.80621618,1.33745706,1.28695345,1.03749359,0.85096204,0.7686792,1.24274659,1.36407745,1.93579912,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Singapore,SGP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.21474111,0.88201147,1.05214119,1.3372829,1.02267361,1.00069571,0.99547803,0.95031685,1.19189203,1.18541074,1.14910603,1.17214501,1.30787134,1.53696907,1.74364483,1.96816146,2.07750273,2.10680556,2.03803587,2.27491283,3.42298889,3.50580597,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Slovak Republic,SVK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.64,4.7,4.84,4.74,5.02,4.95,4.77,4.93,5.2,5.69,5.44,5.26,5.36,5.5,5.46,5.32,5.67,5.34,5.28,5.45,5.72,6.18,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Slovenia,SVN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.57,5.56,5.81,5.83,5.72,5.77,5.61,5.28,5.67,6.15,6.2,6.17,6.17,6.14,6,6.06,6.12,5.88,5.99,6.15,6.85,6.94,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Solomon Islands,SLB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.44415522,6.02517366,5.73763466,5.23841286,4.88922024,6.40079355,5.25133944,4.962358,3.15582204,3.10495329,2.94911718,2.87079024,2.94720888,2.77344251,2.9565556,3.06908107,3.15399909,3.09555912,2.96293306,3.25913024,3.62380624,3.32545304,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Somalia,SOM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,South Africa,ZAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.68480206,2.40290713,2.30570102,2.79076648,2.73156238,2.74503064,3.23011708,3.30013156,3.38493657,3.80475187,4.00033045,4.12050819,4.1403532,4.14510202,4.3735652,4.59632444,4.57297277,4.56554031,4.62280226,4.80993271,5.29674768,4.99565506,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,South Sudan,SSD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.34708202,1.02342975,1.00942552,0.72776598,0.92982835,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Spain,ESP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.91670752,4.8722868,4.89577627,5.37778044,5.46425867,5.53260517,5.64472914,5.72543097,6.14285564,6.83731079,6.78856277,6.73698568,6.60088682,6.43600941,6.38339853,6.50546694,6.40203285,6.30689526,6.31798935,6.45209455,7.85987377,7.69035435,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Sri Lanka,LKA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.2,2.13,2.16,2.01,2.13,2.04,1.96,1.85,1.67,1.65,1.51,1.52,1.4,1.68,1.55,1.62,1.56,1.37,1.66,1.85,1.97,1.89,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,St. Kitts and Nevis,KNA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.01197886,1.91941488,1.92994869,2.09647655,2.16082859,2.22139931,2.23068857,2.08316684,1.79803109,1.9731133,1.95976007,1.90999293,1.96238184,1.91925764,1.94226372,1.93635416,2.17601013,2.186759,2.24823928,2.55490351,3.04563451,3.54307318,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,St. Lucia,LCA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.67430913,1.7875514,1.82975125,1.64275706,1.56948078,1.60310745,1.56014967,1.55791318,1.60530984,1.8166678,1.81593144,1.81646276,2.03916478,2.07502913,1.91464138,1.99232376,1.9628458,2.03936791,1.9855864,2.08110976,2.99547338,2.63317871,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,St. Vincent and the Grenadines,VCT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.78107834,2.73731613,2.79668641,2.62799144,2.46824932,2.40467215,2.1732583,2.13313866,2.3085506,2.5003233,2.54869199,2.39666867,2.76023078,2.67553115,2.53281069,2.52539754,2.58590031,2.69142151,2.79988337,2.86912751,3.25715971,3.63135791,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Sudan,SDN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.21998167,1.1215229,1.128654,1.26332223,1.57302713,1.59963596,1.77735722,2.0494504,1.73194993,2.6293633,1.64626622,1.28281784,1.49337018,1.15195048,1.43453598,0.82485694,1.28979421,1.06663251,1.03918159,1.03844607,1.03047943,0.76719153,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Suriname,SUR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.84068179,1.85921216,2.45871258,2.13772202,2.43031907,2.36262965,2.71723485,2.58420277,2.09781647,2.28777623,1.9906764,1.79151595,1.75651753,1.88953507,1.87637579,3.16422224,3.71001315,3.09932327,4.56326962,6.14175844,4.37696552,3.33166146,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Sweden,SWE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.19,6.49,6.78,6.91,6.72,6.71,6.63,6.6,6.77,7.24,6.86,8.8,9.04,9.16,9.2,9.07,9.14,9.14,9.28,9.22,9.77,9.66,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Switzerland,CHE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.60934997,2.8348732,3.09866619,3.1835897,3.15826011,3.12288141,2.9323988,2.89200497,3.01256061,3.26037979,3.36403418,3.47254539,3.59639931,3.51020193,3.54118371,3.60796261,3.69161081,3.73826313,3.68356085,3.72409916,4.21294785,4.27358341,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Syrian Arab Republic,SYR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.61808777,1.945274,2.24590731,2.4527986,2.13628435,2.06910515,1.77428043,1.76196051,1.56797349,1.59122777,1.467641,1.14291382,1.37997258,..,..,..,..,..,..,..,..,..,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Tajikistan,TJK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.89,0.88,0.81,0.77,0.89,0.99,0.94,1.08,1.37,1.08,1.18,1.31,1.61,1.9,2.08,2.04,1.99,1.99,1.9,1.9,2.15,1.94,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Tanzania,TZA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.74586421,1.08908296,1.33213437,1.49158525,1.96674848,2.31116962,2.37998843,1.94105673,2.25783944,1.48484647,1.4499774,1.28681624,1.17573333,1.18517053,1.19945395,1.25726104,1.61013722,1.57794666,1.56340349,1.57168376,0.82863826,0.91362876,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Thailand,THA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.71153057,1.66487634,2.07636881,2.04556918,2.01255655,2.013062,2.2303164,2.41405702,2.60726309,2.64681911,2.50096011,2.72706866,2.68024039,2.62275028,2.78856063,2.74870157,2.85139871,2.7754643,2.74278641,2.71524906,3.06596684,3.63095593,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Timor-Leste,TLS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.30327332,1.67137599,2.12407804,2.39656949,0.96646351,3.39832354,3.24565578,3.28824806,3.56822348,4.14897776,4.44555855,4.1271596,4.40652466,3.42337966,4.45926046,3.93270636,3.47624707,5.50785875,7.25689316,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Togo,TGO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.29096901,0.32503283,0.34117612,0.37685171,0.44411397,0.50362611,0.56445849,0.62282085,0.61289465,0.7069785,1.1526072,1.07126713,1.20870054,0.99220741,1.03395808,0.9431653,0.98174191,1.04826784,1.01966834,0.86334223,0.89014059,0.55185044,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Tonga,TON,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.30323911,2.44649458,2.59221506,2.4231987,2.45591736,2.61161542,2.85051656,3.18001747,2.89580131,3.04270864,2.85781646,2.74445701,2.5250833,2.7824738,2.8900826,2.76515222,2.98697019,2.90658689,3.20244789,2.89456606,3.06095958,3.62085176,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Trinidad and Tobago,TTO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.56699646,1.74266553,1.96599579,1.90437138,1.85756683,2.14629865,1.86406863,1.91819596,1.74781442,2.61162758,2.44673586,2.35490894,2.26107645,2.4740355,2.44891143,2.90855265,3.26260972,3.44048762,3.16401339,3.14093018,3.43429112,3.3227787,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Tunisia,TUN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.53482223,2.53689337,2.65054178,2.67794108,2.65803766,2.61502051,2.68162847,2.76273274,2.80299711,2.97510505,3.12751889,3.45419288,3.58298373,3.8491714,3.7496531,3.34255123,3.40560222,3.32096052,3.09317708,3.56713367,4.31009293,4.12733793,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Turkiye,TUR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.84,3.29,3.54,3.57,3.52,3.32,3.54,3.6,3.79,4.42,3.92,3.68,3.52,3.42,3.36,3.22,3.36,3.25,3.19,3.39,3.64,3.6,..,..
