Series Name,Series Code,Country Name,Country Code,1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,Maldives,MDV,284.429,278.141,269.476,261.916,253.516,242.01,233.394,224.92,215.766,207.64,198.933,189.595,181.219,171.777,162.845,151.466,140.34,134.906,132.577,126.054,118.123,104.351,95.069,86.703,95.13,77.061,73.84,69.949,64.154,60.024,56.869,54.527,51.703,48.848,47.052,45.443,44.499,43.038,42.651,41.925,40.594,40.292,39.552,..
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,Mali,MLI,367.118,370.301,368.702,377.222,374.088,372.48,364.906,356.138,348.007,349.994,338.09,333.77,332.276,328.178,332.084,339.561,349.186,337.359,330.597,325.695,317.481,306.63,291.049,282.858,275.375,272.804,267.559,269.125,268.585,262.326,257.389,255.63,254.41,252.575,248.234,243.937,244.024,238.8,234.545,235.567,257.229,253.914,248.278,..
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,Malta,MLT,85.408,90.242,105.964,91.381,85.403,74.748,77.657,71.526,70.017,64.393,58.515,65.053,65.514,54.962,61.027,55.077,55.422,53.501,50.635,52.867,50.36,47.34,50.708,49.501,49.702,47.021,46.368,44.983,45.491,42.961,39.006,38.34,38.033,33.37,31.138,29.26,28.953,25.778,25.975,26.21,23.879,22.098,27.791,..
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,Marshall Islands,MHL,208.869,207.12,206.243,205.695,206.067,207.974,211.984,217.444,222.78,229.85,237.165,242.351,248.263,253.676,255.944,254.466,250.834,247.591,242.823,238.105,239.596,233.286,231.269,231.81,236.308,243.421,249.469,254.342,258.634,259.801,260.417,260.218,259.407,258.879,257.623,255.245,252.985,250.434,247.546,244.319,240.678,236.316,237.362,..
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,Mauritania,MRT,257.521,250.136,242.194,241.069,239.986,240.284,240.824,236.699,232.154,230.05,229.033,229.358,224.395,224.183,223.45,223.929,226.095,217.169,211.367,209.75,206.849,204.553,202.809,200.749,197.035,196.373,196.08,191.185,191.159,186.881,185.908,182.822,182.802,177.643,178.97,173.052,172.328,166.507,167.164,159.031,180.01,186.323,182.78,..
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,Mauritius,MUS,162.468,160.67,159.836,158.326,158.017,156.034,151.973,147.542,142.185,136.033,131.347,127.144,126.327,126.371,124.369,121.327,121.163,119.805,119.743,116.634,115.2,113.597,112.147,109.084,106.252,103.114,99.693,95.47,92.303,89.733,88.357,86.832,86.288,82.448,81.408,80.78,80.051,81.023,81.11,78.93,100.889,103.808,98.032,..
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,Mexico,MEX,175.391,170.018,164.394,158.868,153.723,149.185,145.286,141.902,138.915,136.207,133.664,131.211,128.809,126.413,123.967,121.408,118.751,116.102,113.566,111.237,109.2,107.498,106.132,105.098,104.391,104.067,103.876,103.786,103.524,102.859,101.563,99.722,97.839,96.411,95.903,96.767,98.83,100.858,101.426,99.114,141.359,130.813,94.594,..
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,"Micronesia, Fed. Sts.",FSM,165.719,163.881,155.828,152.485,143.332,143.472,141.408,141.497,133.562,131.741,129.992,128.8,123.782,123.175,123.195,116.945,117.315,110.789,110.281,109.475,109.699,102.486,118.696,100.786,100.271,99.108,98.434,98.295,93.478,94.09,92.679,91.578,91.086,91.066,90.912,93.232,92.533,94.353,96.255,99.803,106.705,106.787,104.976,..
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,Moldova,MDA,179.625,174.495,169.016,174.229,178.038,180.934,157.276,154.794,153.622,146.805,153.69,169.339,156.422,166.317,187.982,182.841,199.938,186.895,184.215,183.347,170.755,166.34,167.068,161.573,153.848,149.047,143.047,137.676,131.907,126.227,126.307,126.172,125.422,124.7,124.036,119.204,110.623,103.787,100.946,96.243,101.097,114.72,117.038,..
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,Monaco,MCO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,Mongolia,MNG,270.346,269.257,267.383,263.383,259.496,259.514,264.927,261.196,257.374,253.293,249.795,245.289,241.298,237.551,234.26,237.946,242.513,237.392,226.758,219.02,211.677,194.556,184.172,169.471,164.353,163.261,161.073,157.415,154.054,149.568,146.724,149.543,140.994,136.525,132.261,128.013,124.213,121.766,106.56,99.142,95.955,105.867,94.758,..
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,Montenegro,MNE,111.279,114.495,113.875,111.599,95.853,91.772,86.435,81.281,68.767,73.573,67.484,64.577,76.441,74.565,94.21,81.604,89.661,87.13,85.585,97.237,91.496,87.138,88.112,89.715,82.738,88.023,90.941,88.983,80.827,82.698,74.942,74.572,77.918,71.915,69.861,71.989,70.446,68.225,67.675,65.403,69.657,67.548,64.744,..
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,Morocco,MAR,293.792,284.558,275.114,266.217,257.857,248.95,240.631,233.308,226.509,220.37,214.705,209.493,204.802,199.473,194.427,189.921,185.2,181.072,176.737,172.04,167.752,163.755,160.092,156.301,153.488,147.494,142.189,137.055,132.426,128.175,124.389,118.679,113.437,108.787,104.592,100.723,96.866,92.365,88.583,85.393,84.929,83.996,80.565,..
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,Mozambique,MOZ,369.584,389.735,385.721,385.854,396.041,391.72,372.905,371.696,358.31,356.731,351.924,352.486,354.075,355.943,365.99,368.311,369.818,364.279,366.668,365.795,366.16,373.868,375.247,389.229,395.081,401.465,403.384,398.6,391.082,386.314,376.276,364.691,347.634,328.273,311.432,293.808,273.924,258.86,237.235,224.848,219.484,260.731,253.029,..
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,Myanmar,MMR,281.614,282.871,276.256,275.929,271.073,273.229,267.119,268.261,269.875,263.581,265.479,259.363,259.315,251.175,246.905,243.447,230.482,225.726,215.21,216.785,217.179,212.285,212.095,207.832,209.716,205.602,208.461,202.072,295.855,193.848,195.266,185.036,184.037,174.112,171.425,163.309,163.888,163.169,153.334,153.08,149.851,164.126,146.481,..
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,Namibia,NAM,229.295,224.264,217.836,219.786,217.237,215.235,213.321,208.953,214.91,201.334,211.75,229.092,249.723,271.789,297.096,326.446,373.601,404.956,445.946,470.28,501.543,524.649,527.951,536.55,527.488,521.357,500.794,477.658,458.094,440.57,438.559,419.645,388.723,363.641,342.353,319.94,294.909,282.195,277.518,270.991,264.932,326.501,348.105,..
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,Nauru,NRU,255.957,255.043,252.656,250.837,252.928,255.554,257.222,259.395,261.264,264.618,266.18,268.831,274.363,263.541,260.086,260.117,282.127,295.382,301.855,306.33,308.192,319.229,314.019,314.26,315.531,313.62,310.093,309.461,306.781,304.652,298.057,291.779,284.727,277.9,270.783,264.392,258.987,255.667,253.36,248.787,247.694,247.816,240.696,..
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,Nepal,NPL,370.45,365.953,366.102,366.229,358.322,353.527,348.927,336.8,333.095,319.464,313.504,300.018,289.515,272.367,261.206,252.398,242.938,233.58,219.217,215.178,210.653,200.633,200.404,190.12,181.871,174.605,172.609,168.506,171.903,168.538,171.739,165.196,165.636,158.705,159.766,171.946,152.419,152.218,152.864,143.707,144.182,156.14,134.04,..
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,Netherlands,NLD,72.17,72.248,71.963,72.243,69.878,70.561,72.071,69.564,67.211,70.704,67.118,68.031,67.563,68.717,68.219,67.153,67.236,67.4,65.936,67.351,67.172,66.506,66.999,66.203,63.509,61.402,59.326,57.41,57.538,55.941,54.912,55.696,53.79,51.226,50.465,49.464,51.048,47.246,46.774,45.049,44.606,47.596,..,..
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,New Caledonia,NCL,166.806,162.448,157.804,151.944,146.06,143.024,141.38,141.233,140.378,139.271,136.425,139.14,139.232,131.509,131.684,127.546,128.618,124.302,101.067,98.677,90.817,88.16,85.334,82.451,79.703,77.601,75.237,72.853,70.4,67.752,64.197,60.625,57.303,54.646,57.169,60.028,57.144,54.339,51.604,49.005,46.533,52.618,48.788,..
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,New Zealand,NZL,108.073,99.83,104.96,94.997,93.449,97.378,93.876,96.599,88.773,89.472,93.154,85.341,79.587,81.649,76.837,80.833,77.131,76.658,71.375,70.399,67.077,64.107,64.566,64.71,62.964,59.596,59.427,58.429,58.291,56.586,54.4,55.589,53.037,52.498,51.758,52.403,51.88,51.903,51.556,50.809,50.183,49.188,..,..
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,Nicaragua,NIC,220.073,216.791,214.215,217.708,218.04,214.448,207.361,204.606,193.955,183.676,179.542,175.335,174.512,171.909,168.286,165.844,162.32,158.556,180.722,154.837,154.952,156.268,157.549,157.914,156.391,151.399,143.694,136.128,126.158,118.501,113.179,109.446,107.439,106.381,105.437,104.225,102.486,100.593,98.378,96.366,114.295,98.322,91.63,..
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,Niger,NER,366.761,359.421,355.661,350.934,353.902,348.716,342.605,331.679,324.411,316.888,308.128,306.779,301.117,294.662,289.757,287.226,285.246,283.712,281.689,284.466,285.544,287.858,287.043,287.272,274.755,268.731,261.797,255.087,248.561,242.832,234.331,231.214,228.399,222.732,217.746,213.254,208.822,203.484,204.492,197.324,226.218,222.879,216.52,..
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,Nigeria,NGA,361.886,365.67,365.252,364.016,365.481,367.245,374.563,369.893,366.555,363.073,365.094,370.804,371.538,369.283,379.9,381.306,382.019,384.041,390.14,383.269,379.255,378.258,378.092,373.899,375.315,372.034,371.36,371.27,376.039,370.645,370.421,365.599,365.771,363.371,363.219,364.599,365.831,361.489,361.014,357.041,357.014,366.108,349.871,..
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,North Macedonia,MKD,104.406,101.674,101.91,105.357,101.244,100.605,99.741,99.07,95.984,93.404,91.145,88.704,93.155,89.188,91.231,92.991,89.538,90.561,88.369,85.252,86.324,80.289,82.152,81.649,79.027,79.01,76.838,78.589,73.589,70.303,68.386,68.188,67.679,61.163,60.06,59.986,57.075,54.951,49.889,49.84,60.742,73.846,73.811,..
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,Norway,NOR,67.552,68.871,65.727,68.898,66.274,69.098,69.9,69.376,70.116,67.211,65.199,65.043,65.058,62.846,63.732,60.983,63.729,63.334,61.963,60.578,61.089,59.779,58.943,56.879,56.784,55.982,53.192,52.837,49.79,50.03,50.116,49.575,44.447,45.912,43.49,41.989,41.705,39.376,38.719,37.433,37.226,37.069,38.293,..
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,Oman,OMN,184.479,175.6,164.525,154.627,149.793,138.573,134.533,129.835,124.344,119.089,114.767,109.933,109.565,105.284,105.067,99.472,99.101,98.906,91.306,91.353,90.379,90.323,90.976,85.185,84.652,84.205,84.216,84.588,83.331,82.776,72.184,69.991,67.111,64.856,61.772,58.534,55.087,54.49,53.744,53.222,72.522,92.926,81.128,..
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,Pakistan,PAK,200.426,190.339,183.648,173.185,166.835,183.221,190.285,203.984,195.572,192.304,182.479,187.818,203.443,215.188,214.27,223.555,215.146,211.664,204.003,196.446,193.675,188.98,191.16,188.215,182.849,188.81,164.656,158.691,153.873,155.356,151.166,150.977,151.702,147.061,148.155,143.088,143.171,137.509,137.669,137.988,140.36,145.478,142.105,..
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,Palau,PLW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,Panama,PAN,139.98,133.341,126.033,119.227,113.888,110.771,109.84,110.235,111.682,116.512,111.385,110.611,108.008,104.469,101.936,100.12,98.929,98.055,97.156,95.757,93.656,90.869,87.885,85.06,82.803,81.24,80.624,80.529,80.921,81.126,81.255,80.835,80.132,79.09,77.886,76.456,75.287,74.87,75.909,79.382,82.87,85.665,82.182,..
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,Papua New Guinea,PNG,256.266,249.436,247.694,244.197,242.652,239.263,239.161,236.872,237.976,236.413,236.449,236.548,233.415,231.833,229.269,226.499,227.74,225.589,239.696,226.209,229.301,229.962,232.146,232.596,232.675,236.733,240.396,242.677,226.328,222.276,221.068,206.149,201.747,197.916,194.217,181.246,181.599,181.164,182.408,174.436,174.209,178.371,168.941,..
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,Paraguay,PRY,195.324,193.832,190.916,189.568,188.058,185.074,182.763,179.925,177.617,176.961,171.347,168.895,166.325,163.476,161.255,158.68,155.573,154.919,151.91,149.685,147.844,145.317,140.634,138.886,137.424,138.843,136.885,135.116,132.862,130.906,128.129,126.444,123.157,120.675,118.748,115.349,111.162,110.458,111.238,109.876,117.991,140.151,137.421,..
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,Peru,PER,184.292,182.416,180.682,178.75,173.932,167.79,161.096,154.59,149.316,145.277,144.327,149.728,149.091,151.618,152.948,152.84,150,146.338,141.816,135.044,129.78,125.476,121.398,118.073,115.533,113.706,112.48,112.346,110.445,109.236,106.921,103.669,100.263,96.736,93.503,90.768,88.707,87.242,85.982,85.212,103.416,136.902,124.403,..
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,Philippines,PHL,211.299,210.755,208.534,206.376,205.701,200.984,197.64,192.17,186.727,180.965,176.329,172.067,163.048,158.772,154.968,152.43,147.616,144.25,141.792,139.481,138.139,136.316,134.718,133.176,132.53,130.248,130.325,127.838,127.142,126.484,125.179,125.028,123.915,124.722,120.453,118.793,117.098,115.335,113.193,111.252,108.591,138.536,107.629,..
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,Poland,POL,105.415,101.219,101.346,101.654,102.946,105.097,103.4,104.211,101.142,101.599,101.619,104.286,100.851,96.102,95.228,93.862,91.437,91.534,89.252,89.457,86.921,84.15,81.427,80.211,79.424,79.411,79.208,78.935,76.953,75.725,71.02,69.818,69.056,66.784,64.372,63.434,61.842,61.708,61.565,59.826,..,..,..,..
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,Portugal,PRT,91.554,92.316,88.054,88.223,87.947,85.37,83.675,81.557,79.142,76.688,79.3,79.377,76.398,78.727,71.424,71.685,71.581,72.761,68.803,67.512,65.693,64.704,63.218,62.164,58.261,58.025,52.868,53.452,52.73,52.705,50.999,49.213,47.006,45.643,44.999,42.462,43.926,44.716,43.185,43.935,44.498,44.63,43.336,..
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,Puerto Rico,PRI,99.038,98.895,98.267,98.74,98.671,100.433,96.591,94.065,93.677,93.41,93.045,92.75,92.518,88.431,88.802,88.114,87.608,86.195,85.129,83.275,80.943,78.09,76.8,76.021,74.173,73.462,72.654,70.832,69.291,68.135,66.75,64.672,63.412,61.145,59.253,54.145,50.033,62.71,49.232,51.446,68.193,62.285,53.416,..
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,Qatar,QAT,120.699,114.94,114.784,114.403,109.403,109.159,108.488,104.082,111.221,104.941,98.218,108.851,102.492,108.417,110.559,112.01,99.39,99.802,102.499,103.631,106.447,94.015,96.738,95.145,87.042,78.847,65.552,59.923,57.919,54.691,52.009,52.221,51.098,44.718,43.691,42.036,38.532,37.388,37.517,37.437,44.598,45.865,34.776,..
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,Romania,ROU,123.491,118.342,115.953,117.941,113.726,118.278,115.384,120.023,118.177,113.545,110.87,112.319,114.657,113.338,111.33,112.183,119.891,113.416,110.229,108.961,103.009,102.945,109.809,122.402,126.996,117.03,108.117,98.075,86.257,82.33,84.281,81.819,81.861,77.344,76.828,76.955,72.073,63.875,61.15,58.683,60.933,71.653,73.597,..
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,Russian Federation,RUS,134.896,131.944,128.498,130.844,133.705,127.207,112.028,110.225,110.324,113.523,116.187,118.903,130.892,160.842,178.37,168.901,153.75,142.317,138.544,150.45,158.425,164.233,170.888,176.501,172.351,172.552,157.269,147.303,145.778,138.365,136.446,129.735,124.077,120.12,120.336,..,..,..,..,..,..,..,..,..
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,Rwanda,RWA,325.284,316.713,312.36,315.592,321.041,327.727,338.089,345.907,373.788,399.2,426.406,457.505,487.992,515.224,997.597,533.756,522.078,514.423,497.728,456.779,415.063,399.473,385.947,361.386,332.876,308.915,291.737,277.01,260.381,252.93,245.723,235.275,224.498,224.606,211.358,210.06,197.06,196.146,194.728,192.821,182.744,194.623,183.685,..
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,Samoa,WSM,185.515,181.019,177.547,173.915,171.234,167.863,165.151,162.06,159.292,156.839,156.206,154.382,148.43,145.091,142.095,139.125,136.162,133.288,130.488,127.706,124.83,121.938,119.045,116.685,114.109,113.575,109.964,109.003,108.351,139.73,108.202,109.106,110.882,108.403,108.176,107.913,107.866,107.634,107.6,114.303,107.299,107.181,107.452,..
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,San Marino,SMR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,Sao Tome and Principe,STP,218.336,212.799,204.183,198.338,190.844,204.63,242.749,192.423,187.727,206.229,186.459,185.886,186.921,189.373,191.564,196.307,201.639,207.215,212.631,220.377,227.91,229.832,224.484,219.803,209.796,211.141,204.886,210.576,206.748,208.049,212.864,229.826,208.388,205.164,193.093,192.672,192.801,178.105,180.018,179.669,188.073,194.726,175.669,..
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,Saudi Arabia,SAU,173.681,168.475,163.827,158.032,153.302,148.474,144.604,140.465,136.486,131.846,132.259,127.393,122.401,122.262,117.493,119.874,116.402,117.157,117.719,111.966,109.539,108.639,106.007,103.889,94.507,92.712,91.8,91.31,90.148,90.035,82.314,80.702,79.08,78.763,78.881,78.663,78.394,79.41,79.493,81.363,88.311,80.846,76.466,..
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,Senegal,SEN,300.173,292.32,284.78,278.319,266.752,259.899,246.14,238.401,226.316,219.347,213.654,214.698,217.281,220.278,223.155,225.722,229.798,231.814,238.449,243.042,244.522,240.755,240.224,230.352,225.295,217.036,209.525,200.993,193.655,184.45,175.924,166.397,165.617,156.495,157.114,149.47,141.602,140.07,139.529,131.095,139.93,156.346,147.61,..
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,Serbia,SRB,122.566,123.146,123.455,127.327,126.602,122.686,122.348,121.835,118.529,117.261,113.472,111.09,109.865,109.443,107.618,104.939,107.641,107.243,111.794,134.813,112.66,105.132,106.183,104.728,102.834,102.552,96.404,93.753,91.157,88.642,85.626,81.356,77.763,72.468,71.067,69.586,65.42,65.436,62.481,59.495,62.184,67.749,69.17,..
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,Seychelles,SYC,174.173,167.731,161.468,155.312,149.153,143.212,136.868,133.007,135.394,131.465,126.952,122.631,106.757,103.674,113.035,126.008,126.256,124.321,119.923,130.576,130.764,125.832,118.604,115.686,113.724,109.183,105.69,103.236,99.588,96.595,94.183,87.983,89.913,87.429,85.279,85.098,85.654,83.802,81.814,79.568,99.624,116.11,109.645,..
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,Sierra Leone,SLE,330.799,330.773,331.727,332.035,335.731,340.681,348.007,349.622,354.424,360.098,363.213,374.016,375.806,380.894,393.476,397.218,394.081,398.075,405.383,405.293,393.718,388.347,384.129,379.245,375.896,371.446,357.789,341.534,325.398,310.629,297.065,285.973,275.987,265.3,267.786,258.226,240.242,240.12,219.265,217.502,228.946,229.627,226.235,..
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,Singapore,SGP,115.086,111.682,107.763,103.495,102.237,96.36,93.571,89.028,89.288,87.273,85.321,80.168,77.613,75.832,75.68,74.803,70.188,65.237,60.284,57.91,54.483,53.454,52.14,50.985,49.075,46.187,45.122,44.405,44.113,43.119,42.089,40.452,39.025,37.955,37.04,36.033,35.032,33.979,32.992,31.748,34.295,33.265,30.666,..
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,Sint Maarten (Dutch part),SXM,118.95,113.774,103.097,102.899,105.452,106.166,104.408,105.955,102.423,106.175,103.842,105.184,100.459,102.348,101.872,101.304,97.247,89.099,91.648,78.444,82.602,82.602,79.969,85.922,85.144,74.789,71.913,73.962,71.647,72.218,72.793,79.727,80.245,71.296,55.388,54.749,61.426,72.559,71.734,66.861,70.835,83.083,79.494,..
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,Slovak Republic,SVK,103.234,102.978,99.431,104.338,99.925,105.628,103.36,104.181,100.156,98.262,103.701,102.873,96.559,94.854,89.293,89.154,84.457,90.665,86.746,85.718,79.515,82.045,78.837,78.996,78.956,77.67,76.255,78.674,73.17,74.638,68.805,69.716,66.95,65.973,63.291,64.859,62.901,64.214,63.115,61.629,..,..,..,..
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,Slovenia,SVN,..,..,..,108.399,102.998,95.103,93.208,96.128,91.315,90.456,81.105,88.064,85.952,86.739,85.924,80.722,82.355,75.367,76.527,78.659,73.562,73.503,68.804,68.869,70.931,63.55,56.615,58.43,54.831,53.545,51.815,51.367,50.943,48.585,43.961,45.527,43.387,45.488,42.722,38.484,..,..,..,..
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,Solomon Islands,SLB,210.799,205.247,200.595,197.467,194.91,191.087,200.526,186.561,184.988,183.385,181.886,181.07,179.903,178.93,177.098,175.701,174.389,173.089,171.881,170.702,169.632,168.603,167.777,166.843,165.762,164.826,163.802,166.973,161.795,161.211,159.573,158.189,156.927,156.759,155.298,153.308,151.129,149.35,147.448,145.548,145.104,142.938,140.567,..
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,Somalia,SOM,346.427,344.805,343.268,340.186,337.504,341.962,341.729,333.294,363.596,337.172,333.526,541.257,537.003,317.267,322.116,317.469,319.508,320.495,317.671,319.429,318.19,316.775,316.971,317.505,318.25,316.777,316.749,318.282,311.209,305.111,312.183,307.656,290.158,284.161,278.872,273.491,270.89,265.701,258.479,252.985,276.984,295.476,288.418,..
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,South Africa,ZAF,223.303,218.65,216.151,213.111,214.052,212.607,206.772,211.032,205.76,211.928,206.615,205.508,204.118,208.24,221.265,228.505,255.787,277.359,298.727,318.509,342.423,370.311,407.094,436.005,453.713,460.982,459.37,443.684,424.313,402.427,374.173,346.302,320.819,304.887,286.397,277.004,264.877,255.495,246.989,236.101,256.616,294.817,307.784,..
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,South Sudan,SSD,450.392,443.815,436.822,507.421,566.632,558.163,551.653,790.82,750.347,640.641,637.54,636.032,785.418,788.635,373.45,636.016,635.109,623.132,816.105,435.899,395.203,389.153,387.759,350.124,347.449,345.174,344.344,333.736,328.349,325.355,317.609,313.522,303.99,305.544,307.06,305.137,304.517,306.17,302.654,303.281,307.034,316.767,311.495,..
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,Spain,ESP,69.034,66.509,63.835,64.545,61.98,61.22,61.44,61.99,61.574,60.076,59.548,59.367,57.036,56.131,55.474,54.575,53.898,50.421,48.787,48.721,47.685,47.367,46.403,47.562,45.381,44.35,43.231,43.05,43.44,42.183,40.911,41.086,39.442,39.371,38.519,38.837,37.557,37.653,36.721,35.754,38.335,36.57,..,..
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,Sri Lanka,LKA,134.226,128.75,124.925,120.564,113.923,110.67,105.561,101.392,97.806,105.992,92.018,90.918,87.41,84.871,84.574,85.635,85.85,85.343,85.706,83.878,104.648,99.307,96.953,94.838,163.402,89.775,87.212,86.354,86.056,107.957,83.253,81.982,79.382,75.912,74.765,73.577,70.824,71.363,70.113,68.496,65.98,67.648,65.45,..
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,St. Kitts and Nevis,KNA,197.335,204.457,218.408,219.102,199.613,183.76,186.324,197.685,211.266,224.685,225.245,208.663,188.555,178.76,180.342,185.044,183.472,179.628,177.014,163.946,148.907,135.554,124.49,117.241,116.963,119.828,117.073,112.645,114.668,121.625,127.455,129.057,125.232,118.549,113.487,111.256,111.851,112.596,111.464,110.994,110.811,110.501,107.04,..
"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,St. Lucia,LCA,181.386,168.01,161.454,147.514,132.927,134.59,133.718,145.101,149.193,148.001,148.719,142.76,133.09,131.402,135.868,137.238,145.204,157.029,159.855,153.729,145.001,130.519,119.056,110.705,106.06,102.226,98.282,96.91,96.106,94.642,97.002,97.647,99.173,97.112,94.402,90.863,89.285,87.826,85.922,85.92,85.97,110.469,107.522,..
