Series Name,Series Code,Country Name,Country Code,1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Mozambique,MOZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.18767238,2.87893057,3.2773509,3.39533854,3.67226458,4.37538815,4.08873844,3.93067098,4.22139311,5.20390034,5.43892908,5.00311899,5.24640608,6.12585449,6.33251858,6.71663332,7.28134441,7.83763266,8.0889616,7.95272589,7.56957626,9.05218315,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Myanmar,MMR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2,2.15,2.58,2.38,2.32,2.33,2.25,2.02,2.11,2.16,1.96,1.93,2.41,3.2,4.39,5.48,5.11,5.08,4.9,4.71,4.62,5.63,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Namibia,NAM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.23999977,9.64409447,9.68074989,9.91340542,10.12623405,10.08441544,10.57086945,10.71633053,9.91801167,9.04967022,9.72781372,9.83193302,9.26659298,9.06448746,8.4089098,9.98109627,9.3223238,8.72573948,8.31648731,8.43033981,8.90162563,9.38092136,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Nauru,NRU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18.96671295,16.22330093,13.80812454,9.97444248,6.87889576,10.82081795,12.41761494,24.23068047,23.0041008,12.31575871,12.6964016,9.96043968,8.84148979,9.85010052,8.38675785,14.00562382,10.99060059,11.4886446,11.10239792,11.55542469,12.68183994,13.06414223,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Nepal,NPL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.13,3.81,3.94,3.86,4.05,3.95,3.54,3.67,3.82,3.9,4.36,4.45,4.49,4.63,5.08,5.47,5.42,4.72,4.53,4.45,5.21,5.42,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Netherlands,NLD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.71,8.06,8.65,9.06,9.11,9.1,9.08,9.05,9.28,9.99,10.16,10.23,10.54,10.58,10.57,10.32,10.06,10.11,10.02,10.14,11.21,11.29,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,New Caledonia,NCL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,New Zealand,NZL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.4700222,7.5789361,7.90045929,7.72169256,7.90090561,8.27334881,8.63841629,8.32904434,9.12382889,9.62076378,9.59277534,9.51987362,9.65163612,9.36019325,9.40168381,9.28344345,9.24379444,8.96694851,9.0351162,9.49310207,10.07205391,10.04858398,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Nicaragua,NIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.23883677,5.48459768,5.73315859,6.08317614,6.05740356,6.22468948,6.35756445,6.95643044,7.16700697,7.68584394,7.71019173,7.44982004,7.48836899,7.63869238,7.97716141,7.96303272,8.04877567,8.32754421,8.4993515,8.56945896,8.65219975,9.68343163,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Niger,NER,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.65891504,4.72659349,4.82717037,4.74740648,4.97818327,5.87749624,5.99335575,5.43105888,5.24640608,5.33850145,4.96100473,4.87323856,4.30732679,4.46636009,4.45377159,5.34745932,4.53239059,5.57609606,5.30310822,5.66642094,6.17012262,5.81452751,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Nigeria,NGA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.1973834,3.18946862,2.49063969,5.05360985,4.63368416,4.46591949,4.25775146,3.90997243,3.69581532,3.5801971,3.29653287,3.32077932,3.35984254,3.4206934,3.34840417,3.58194995,3.64773679,3.74762511,3.09069347,2.98547053,3.38063431,4.07625723,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,North Macedonia,MKD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.87,8.38,8.98,9.01,8.47,7.68,7.38,6.57,6.55,6.53,6.71,6.52,6.61,6.72,6.29,6.34,6.38,6.44,6.46,7.07,7.73,8.52,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Norway,NOR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.7,8.01,8.98,9.19,8.8,8.3,7.88,8.02,7.92,9.03,8.86,8.73,8.72,8.87,9.28,10.07,10.53,10.23,9.96,10.44,11.42,10.08,8.14,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Oman,OMN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.68485427,2.70073724,2.77737164,2.77524447,2.59660101,2.26479053,2.01985121,2.11371112,1.75567567,2.4694581,2.47588587,2.23611403,2.27702832,2.5054009,3.13740134,4.07826233,4.17580843,3.95418668,3.21469474,3.80648994,5.25332022,4.37028217,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Pakistan,PAK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.71176577,2.54956865,2.66229343,2.30006313,2.22177458,2.55108738,2.86177492,2.81689191,2.71266913,2.47458911,2.39686537,2.14016914,2.20038652,2.4017837,2.45603824,2.45764351,2.57026362,2.7863009,2.82844949,2.84736943,2.95273018,2.91131568,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Palau,PLW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.69525814,7.79659462,8.01948452,8.96286488,9.91890907,9.29251766,9.56446457,9.80653,9.40130234,10.30605984,11.61802578,10.86477661,11.4970541,11.97790623,12.12317181,11.33741093,11.62825298,12.52633381,12.85856915,13.40278435,14.34041405,16.38419533,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Panama,PAN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.23963356,7.17009974,7.31349277,6.95631361,7.34004402,6.43272924,6.7842741,7.62018394,7.05229712,7.24006367,7.4865942,7.08092785,6.74132681,6.75967455,7.16729832,7.18962574,7.35213518,7.42582321,7.87820292,8.46795654,10.8049345,9.68179989,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Papua New Guinea,PNG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.0184176,2.3006382,2.77562952,2.4531486,2.59372902,2.44874048,2.42600322,2.42102122,2.13526058,2.32937527,2.10756016,2.29397798,2.66693544,2.99727893,3.27119064,1.81881714,2.33063054,2.22970986,2.30051899,2.3253386,2.30193973,2.32032132,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Paraguay,PRY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.01865244,5.60815811,4.75770569,4.90703917,4.93224335,4.82934713,5.01927567,5.02042723,5.03776026,5.52496862,5.46593952,5.82225847,6.53144598,6.0642848,6.62719059,6.69165802,6.67556572,6.60902548,6.74497652,7.16081905,7.67533064,8.03277016,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Peru,PER,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.41482639,4.72161007,4.93902254,4.58695936,4.42970943,4.66595268,4.4095645,4.42612123,4.5332098,4.96515894,4.71503925,4.53500509,4.73488665,4.7487607,4.96445227,4.96122217,4.95967245,4.8808279,5.15967131,5.17916393,6.28521156,6.15173197,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Philippines,PHL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.06,2.85,2.64,3.08,3.05,3.74,3.78,3.75,3.86,4.16,4.13,4.03,4.18,4.27,3.7,3.9,3.95,3.96,3.95,4.17,5.16,5.87,5.1,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Poland,POL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.29,5.67,6.07,5.95,5.87,5.81,5.8,5.87,6.38,6.59,6.47,6.29,6.27,6.48,6.43,6.4,6.59,6.58,6.31,6.46,6.5,6.44,6.68,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Portugal,PRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.6,8.63,8.79,9.12,9.53,9.65,9.35,9.25,9.58,10.13,10.03,9.73,9.65,9.4,9.34,9.32,9.39,9.31,9.41,9.51,10.55,11.14,10.62,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Puerto Rico,PRI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Qatar,QAT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.97258496,2.3197093,2.46044064,3.50257182,3.18311739,2.56300044,2.288064,2.07008052,1.63775349,2.38356304,1.87017763,1.599962,1.74822152,2.07620168,2.42293572,3.63581347,3.54971433,3.21237087,2.96176219,3.20278597,3.81872201,2.89366841,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Romania,ROU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.21,4.38,4.58,5.37,5.48,5.53,5.07,5.02,5.02,5.28,5.64,4.48,4.51,5.22,5.03,4.94,5.08,5.19,5.52,5.71,6.23,6.48,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Russian Federation,RUS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.02,5.24,5.52,5.16,4.76,4.77,4.77,4.75,4.9,5.64,4.97,4.79,4.94,5.08,5.18,5.3,5.29,5.36,5.36,5.65,7.57,7.39,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Rwanda,RWA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.57583427,3.31599975,3.13122177,6.93491793,7.50929976,7.72549963,7.60959911,7.86212587,7.5670433,7.80694866,8.08696938,7.93879843,8.10667801,6.77649164,6.98844194,6.65446424,6.96060848,6.38999748,6.69894743,6.34386826,7.47530079,7.32305002,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Samoa,WSM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.28232527,3.81804991,4.49205494,4.17237139,4.52578545,4.63365459,4.88451385,4.7446332,4.53258085,5.12732029,5.15268326,5.38357162,4.9883461,6.2147789,6.25431204,6.21226454,5.63365221,5.16120243,4.77439356,5.63886738,6.18895578,6.80313492,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,San Marino,SMR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.64127541,5.39155769,4.77200127,4.86479282,4.88683653,4.91361904,5.09587288,5.41110897,6.18409586,6.20853519,8.0707283,8.98883724,8.23800278,8.30091763,8.43315315,8.4219532,8.25972271,8.2778492,8.14801598,8.48147392,7.97527838,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Sao Tome and Principe,STP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.51756001,10.83865166,10.69723701,12.6639061,11.91980934,11.55062962,8.30422878,8.20471764,7.16872263,7.24220848,6.86072636,6.76036882,6.47629499,7.93743753,6.73101807,5.34009647,6.43088865,6.46181059,5.50957823,5.29584646,7.30042553,7.82528496,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Saudi Arabia,SAU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.2115941,4.4617424,4.2493701,3.97910738,3.58400226,3.41866732,3.6192224,3.56229162,2.97100711,4.29042768,3.64786315,3.68218255,3.98779702,4.42293596,5.15801096,5.86202002,6.24143076,6.03126049,5.34063101,5.46742678,6.64629889,5.96836901,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Senegal,SEN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.55015397,3.68148756,3.95294404,4.29703569,4.56856203,3.67466521,3.76337624,3.41496587,3.50687575,3.841573,4.02764368,4.21416712,4.26688004,4.38573599,4.38962269,4.37789631,4.25606871,4.16359377,4.43182087,4.49531031,5.15119171,4.35098124,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Serbia,SRB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.18360472,6.49679995,7.59296274,7.66696072,7.84200048,8.28380585,8.49390411,9.3764925,9.48246479,9.34623528,9.5273037,9.11380386,9.32820415,9.31232452,9.24598789,8.81319809,8.45890999,8.22039318,8.53168106,8.66552734,8.70042133,10.0125246,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Seychelles,SYC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.61071777,5.01642942,4.35287333,5.08738041,4.90274191,4.66865683,4.39767885,3.85076666,3.61745405,3.54135323,4.50142097,4.46079111,5.39592934,4.24818325,4.59131193,4.37339973,4.96118879,4.76658726,4.94443846,4.77020788,6.54135609,5.25937986,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Sierra Leone,SLE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.48961735,8.36564541,9.40313911,8.4533062,8.67061424,9.04395866,9.02353287,8.52283859,8.81158161,9.68422222,9.12688351,10.76753807,8.94355106,11.59017754,19.69004631,19.65816307,15.78850651,9.3997612,8.28987598,9.12992668,9.32588673,8.55334282,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Singapore,SGP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.343364,3.16302657,3.358464,3.60699272,3.15019798,3.03367925,2.9347465,2.83749056,3.19488454,3.39853096,3.20265388,3.15792179,3.32783675,3.68562651,3.87155652,4.18069839,4.38810682,4.36493397,4.07545424,4.39938164,5.71281767,5.56525183,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Slovak Republic,SVK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.3,5.33,5.51,5.45,6.37,6.59,6.85,7.18,6.96,7.95,7.67,7.3,7.54,7.5,6.88,6.76,7.09,6.76,6.67,6.92,7.13,7.75,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Slovenia,SVN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.8,7.88,8.02,8.1,7.94,8,7.82,7.51,7.85,8.54,8.57,8.54,8.72,8.74,8.5,8.5,8.46,8.18,8.28,8.5,9.43,9.48,8.85,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Solomon Islands,SLB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.82626629,6.60538721,10.10495281,7.075634,7.72383881,9.01593494,8.00584698,7.18298769,5.50597048,6.60598898,4.66139841,5.02313328,4.87480497,4.57886171,4.88791895,4.44578695,4.40253973,4.14992523,3.77378345,4.32405567,4.79699087,4.76345396,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Somalia,SOM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,South Africa,ZAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.3366189,7.12327909,6.67774487,7.04098177,6.938416,6.86216164,6.87650871,6.90510845,7.14832258,7.64941454,7.79358244,7.94434404,8.00428867,8.10322285,7.87136555,8.05304241,8.07959366,7.97711229,8.08820343,8.24418926,8.57258797,8.27309132,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,South Sudan,SSD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.9569149,10.05615997,9.03740788,9.44806385,5.86061621,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Spain,ESP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.7992177,6.76895761,6.80052757,7.56327057,7.65842772,7.73191786,7.82905865,7.9186573,8.38225937,9.10764122,9.11891174,9.1679697,9.15415382,9.06397724,9.08488464,9.12207508,8.94727325,8.94491291,8.99686718,9.1456852,10.74565983,10.74003887,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Sri Lanka,LKA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.11,4.06,4.04,3.65,4.04,3.88,3.85,3.82,3.85,4.06,3.74,3.58,3.31,3.69,3.47,3.68,3.62,3.33,3.64,3.9,4.02,4.07,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,St. Kitts and Nevis,KNA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.79933786,4.39693737,4.45210552,4.75159693,4.49067402,4.72803831,4.98203421,4.79733467,5.30566025,5.28673744,5.2136941,5.1628871,5.00998354,5.04429483,4.74668789,5.11798382,5.42126036,5.26021719,4.89200258,5.18704271,5.65951824,6.1634655,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,St. Lucia,LCA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.86549902,5.12139463,5.38887024,5.24069643,4.76760817,4.86039829,5.1270175,5.54166603,5.09061956,5.24410772,5.05308437,5.07998085,4.9241581,5.04967594,4.62420511,4.51419878,4.44803333,4.37286377,4.18686533,4.19073772,6.79121685,6.2111187,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,St. Vincent and the Grenadines,VCT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.97939277,4.00093412,4.07769632,3.95764542,3.8658421,3.83165979,3.65356708,3.81816602,3.88194203,4.09299564,4.30325222,4.23108053,4.45042276,4.24191046,4.17631912,4.11412001,4.09573793,4.22985649,4.25346231,4.25543451,4.8395834,5.36252117,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Sudan,SDN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.60664487,3.36456871,3.30010891,3.89187932,4.15593481,4.09418154,4.88544321,5.66269159,5.42313576,6.39496326,5.05810165,5.61579561,5.68827009,6.96487474,5.67619705,5.81112576,5.68438482,5.91767406,4.46358299,4.57422638,3.01518917,2.83633852,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Suriname,SUR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.87092161,3.82474971,5.32991552,4.88878393,5.4608078,5.2439642,5.85598755,5.22148609,4.74699593,4.97810316,4.6978569,4.40932178,4.28435707,4.48738098,4.52127838,5.80808163,5.99283743,5.32285929,6.68795872,8.70230103,6.84054422,5.6838975,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Sweden,SWE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.33,7.9,8.21,8.32,8.13,8.15,8.05,8,8.21,8.77,8.32,10.42,10.74,10.9,10.95,10.8,10.85,10.79,10.94,10.83,11.33,11.25,10.67,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Switzerland,CHE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.13442421,9.46040154,9.88000202,10.13696766,10.22576523,10.05823421,9.58019924,9.41693878,9.53167629,10.1415062,9.93353558,10.04628563,10.14446354,10.37922478,10.42800808,10.77887917,10.9900341,11.0451622,10.77226162,11.06363678,11.73206806,11.80107975,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Syrian Arab Republic,SYR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.55400705,4.6971879,4.94717073,5.11781693,4.47935343,4.10970592,3.77771473,3.72242856,3.39762759,3.5464704,3.2764473,2.52865291,3.04719615,..,..,..,..,..,..,..,..,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Tajikistan,TJK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.26,4.58,4.44,4.7,4.8,5.21,5.03,5.54,5.91,5.86,5.74,5.86,5.98,6.53,6.67,6.91,6.96,6.85,7.01,6.95,8.18,8.01,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Tanzania,TZA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.41529942,4.23551702,4.68907642,5.34231472,5.7373414,6.32282543,7.598279,6.88427973,5.55704737,5.06306362,5.22392178,5.0559845,5.01779366,4.64643383,4.01492071,3.64969945,3.96350336,4.08257437,4.16191673,3.88136053,2.93978429,3.36136484,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Thailand,THA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.10125351,3.02623773,3.334723,3.24312782,3.13893151,3.15972233,3.09970832,3.19277525,3.45933938,3.61939645,3.39009809,3.56825495,3.5229404,3.45313334,3.68448091,3.8522861,3.93900609,3.85276842,3.87040329,3.78911877,4.35728741,5.16038752,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Timor-Leste,TLS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.84187031,4.26103544,5.28044748,6.00192022,5.64793253,6.96563959,7.30931807,6.47058821,6.86541462,6.99215221,8.5323782,7.60483742,7.67216587,6.89625168,6.75752544,6.36952639,6.02679253,9.96385956,11.43839264,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Togo,TGO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.79418182,2.88543367,2.90227056,2.93837667,3.0855279,3.3024261,3.44603634,3.8666532,3.84063601,4.07616663,4.45493317,4.55412722,4.80787134,4.94373512,5.07998943,4.95647097,6.59755707,6.49392271,6.08894634,5.726192,6.03786469,5.55532026,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Tonga,TON,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.90389204,3.42501593,3.58957744,3.43583083,4.50741625,4.38560247,5.47225046,4.73330021,6.05759716,3.92779636,4.81632328,3.82126665,4.79517698,3.9839797,5.00648069,4.47327423,4.81820822,4.85577822,4.80628061,4.75078154,5.33435154,6.27256584,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Trinidad and Tobago,TTO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.23492479,4.0346489,4.72302485,4.18767118,4.30805206,4.43451166,4.15431976,4.1536026,3.6575706,5.48676443,5.08042908,4.72197914,4.63289499,4.80276918,4.87136698,5.65026045,6.50998688,6.57946634,6.5323596,6.83128405,7.53854179,7.0194726,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Tunisia,TUN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.81271935,4.86132765,5.12036419,5.20888519,5.19890785,5.14555788,5.13109922,5.17542839,5.1644063,5.40595293,5.60950756,6.12299299,6.28984737,6.51394987,6.45006084,6.21339941,6.24778175,6.18557453,5.9375186,6.02461243,7.05024958,6.97273922,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Turkiye,TUR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.6,4.89,5.06,5.01,4.91,4.89,5.15,5.24,5.22,5.49,5.02,4.65,4.44,4.37,4.33,4.12,4.28,4.18,4.12,4.37,4.62,4.57,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Turkmenistan,TKM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.07783461,4.82198191,4.15504408,5.0367589,6.25892353,5.65422964,4.97834015,3.12948632,3.49424887,2.84764099,3.24345636,3.24805617,3.36840105,3.93541193,4.30969286,5.11721087,5.74498892,5.93897438,5.69395018,5.68183947,5.68472815,5.56931353,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Tuvalu,TUV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22.37474632,18.47802734,12.42768574,14.38950729,9.88583279,10.56283283,12.27132893,10.51983929,10.1193676,12.26670933,15.65082836,14.10340405,13.5962553,14.3384304,14.6935215,13.52732944,18.61886597,24.28305244,18.64067841,22.41327286,18.86140633,19.96582222,..,..
